,,,,,,
191,富国信用债债券A/B,2020/7/20,1.0981,1.0987,0.05,2020/7/21 15:00
,,,,,,
199,国泰量化策略收益混合,2020/7/20,1.6814,1.6849,0.21,2020/7/21 15:00
,,,,,,
185,工银添福债券B,2020/7/20,1.57,1.569,-0.06,2020/7/21 15:00
,,,,,,
213,泰信鑫益定期开放C,2020/7/17,1.171,1.1717,0.06,2020/7/21 15:00
,,,,,,
216,华安黄金易ETF联接A,2020/7/21,1.4665,1.4726,0.42,2020/7/21 20:27
,,,,,,
214,广发成长优选混合,2020/7/20,1.571,1.5759,0.31,2020/7/21 15:00
,,,,,,
219,博时裕益混合,2020/7/20,2.08,2.0925,0.6,2020/7/21 15:00
,,,,,,
218,国泰黄金ETF联接A,2020/7/20,1.4898,1.496,0.42,2020/7/21 20:27
,,,,,,
227,华安年年红债券A,2020/7/17,1.064,1.0646,0.06,2020/7/21 15:00
,,,,,,
236,工银月月薪定期支付债券A,2020/7/20,1.705,1.7054,0.03,2020/7/21 15:00
,,,,,,
240,华安年年盈定开债C,2020/7/17,1.022,1.0226,0.06,2020/7/21 15:00
,,,,,,
220,富国医疗保健行业混合,2020/7/20,4.571,4.7488,3.89,2020/7/21 15:00
,,,,,,
215,广发趋势优选灵活配置混合A,2020/7/20,1.5772,1.5776,0.02,2020/7/21 15:00
,,,,,,
235,诺安稳固收益一年定开债,2020/7/17,1.009,1.0096,0.06,2020/7/21 15:00
,,,,,,
226,长盛年年收益定期债券C,2020/7/17,1.082,1.0826,0.06,2020/7/21 15:00
,,,,,,
217,华安黄金易ETF联接C,2020/7/21,1.4565,1.4626,0.42,2020/7/21 20:27
,,,,,,
225,长盛年年收益定期债券A,2020/7/17,1.09,1.0907,0.06,2020/7/21 15:00
,,,,,,
212,泰信鑫益定期开放A,2020/7/17,1.191,1.1917,0.06,2020/7/21 15:00
,,,,,,
221,汇添富年年利定开债A,2020/7/20,1.345,1.3461,0.08,2020/7/21 15:00
,,,,,,
239,华安年年盈定开债A,2020/7/17,1.023,1.0236,0.06,2020/7/21 15:00
,,,,,,
